"drug_chembl_id","target_uniprot_id","action_type","parent_action_type","disease_efficacy","LINK_FUNCTION","source","refresh_date"
"CHEMBL295416","Q07869","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2104993","P08908","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1775178","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL280563","P23385","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL531","P21918","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1395060","Q9UBY5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1072","Q9HC97","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1771100","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL978","P08482","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14830","Q9BPV8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2386284","Q92731","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL164599","Q9Z2J6","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL420705","P0DMS8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL370606","Q9Y5Y4","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL239226","P43119","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL239226","P43253","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL33986","P41145","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL39071","P48169","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2364605","P35372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3262554","P35372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL95308","Q8C131","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2380804","Q05941","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1162395","Q05941","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL8165","P32305","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1208986","Q8TDS4","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL86931","P21728","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1684241","P31424","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1096146","Q99500","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL236011","P49019","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3039530","P13945","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL409969","P41146","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201565","P19235","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL275079","Q14832","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL192051","Q14416","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL19393","Q923Y8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL49922","P34980","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL277475","O00222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2028019","P35462","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439849","P08908","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL566315","Q96RI1","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL486954","O75469","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL33567","O15303","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL208427","P07550","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL705","P18911","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL384467","P04150","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2151437","P36544","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL3260505","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1363","P08588","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2163568","P29274","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL408430","P34972","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","Q9JJX6","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL197589","P11473","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1331786","P18825","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL4204210","P30518","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL509456","Q6IYF8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL360227","Q92847","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL375596","P30729","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL375596","P21917","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL407938","P49651","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL237236","P48039","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL757","P10275","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL651","P35372","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1201749","P04150","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1023","P48443","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL288436","P19793","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL605846","P07550","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL275311","P10826","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1187471","P47211","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2364612","P43088","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL177611","P36544","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL10041","P62508","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL596","P33535","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL19393","Q923Y9","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL45305","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL612","Q923Y9","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2218896","P21554","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL193482","Q92731","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL282489","P03372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL334773","P03372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL44","P11474","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL334773","Q92731","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL24038","P37231","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2163568","P25099","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2103784","Q01718","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL565","Q07869","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1970071","Q99500","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL457","Q07869","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2426364","Q96JM7","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL3094388","P35398","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL168815","P20309","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL705","P11416","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL208427","P08588","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL208427","P13945","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2311103","P06401","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL6616","P30939","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1457","P35372","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2105760","P14416","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL704","P37231","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL262746","P30935","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL110739","P08235","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL317052","P29274","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL317052","P30542","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL317052","P29275","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1215","P35348","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL41036","P10827","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1802025","P49286","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1476810","P35408","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2431192","P31424","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL463274","Q96LB1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL517140","Q9Y5N1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2105648","P13631","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL175543","P29274","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL38","Q9Y466","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1237044","P41143","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL495","P35375","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3092413","O43194","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL59132","P37231","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL59132","Q07869","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL62136","P55055","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1593789","Q15722","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL594621","Q9NPC1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL132722","P56373","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2069499","P32745","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL705","P28704","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL108766","Q9NQS5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL76","Q96LB2","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL284310","P28476","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL284310","P24046","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL284310","A8MPY1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL434302","Q13133","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL24038","Q07869","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL108335","Q92847","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL69091","P28704","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL458603","Q14994","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1773283","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1773292","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL465","P21554","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL384467","P04150","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL238804","P43119","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL307696","P34972","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL96","O88871","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL96","Q9Z0U4","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL201013","P62508","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL38943","Q03181","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL353882","P55055","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3526578","P21554","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2028019","P14416","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2364605","P34975","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2364605","P35370","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL114606","O95977","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL550","P08482","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","P49653","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2108336","P43220","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2110755","P19327","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL125236","P10275","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL513136","P35370","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL450940","P06211","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274323","Q12879","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2151443","P36544","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274323","Q14957","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL506838","Q13133","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1329032","Q14832","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201661","P30988","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL3666807","P04150","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL430497","P09483","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL10041","P03372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL705","P22605","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3358954","P04150","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL402643","P25090","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL266712","P47936","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL111077","Q5NUL3","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL132966","P43681","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL86931","P21918","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL123132","P42262","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201573","P40189","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1201573","Q14626","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL449588","O14842","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL243954","P34969","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL374478","O75469","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL235363","Q96LB1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL235363","P29371","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL235363","P21452","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1817709","P37288","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL132966","P09483","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL266712","P20272","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1237044","P35372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL461101","P40238","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1683943","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL333357","P33535","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL114606","Q99500","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3121473","P08173","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1879970","P70597","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1879970","P34995","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1200622","P11473","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1331786","P08913","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL4204210","P30559","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL13786","P34975","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3937635","P04150","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1094546","P48039","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1276308","P06401","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL168","Q8TDU6","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL140784","Q14957","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3322514","Q9JL06","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2027925","P50406","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL494303","P55085","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL494502","P55085","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1961795","P20393","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1908334","P41145","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2110824","Q01776","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL114606","Q9Z0L1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1472830","P35375","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL982","P41143","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL155731","P14416","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL134713","Q05941","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1672354","P28336","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL140784","Q05586","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1276308","O75469","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL230158","Q03181","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1628606","Q15822","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL539","O15552","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2402904","Q13639","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1201247","P30968","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL168815","P11229","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL216272","P04150","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","Q13304","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL499876","Q14330","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL978","P10980","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL225284","P28223","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL978","P08483","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL191055","Q9UBY5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL420746","P07550","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1091720","P32247","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1091720","O54798","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL225155","Q6YNI2","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL8659","O14842","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1951032","Q8TDV5","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1316881","Q13133","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","P51578","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL114606","O95136","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3121473","P08172","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL107768","O15303","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3545305","P19235","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL336208","Q96G91","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL230963","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL221142","Q16478","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2023109","P32247","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL81","P03372","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL32307","P50572","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274323","O15399","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
